"YEAR","STATIONID","SPECIES_CODE","WGTCPUE"
2006,"L-25",10285,244.799056116521
2006,"Q-25",10285,934.464834597264
2006,"M-28",10285,0
2006,"N-29",10130,4970.45870891819
2006,"O-30",10210,0
2007,"K-13",21740,0.321162679555781
2007,"G-11",10210,6170.462102933
2007,"B-07",10130,420.111279075602
2007,"E-03",10130,3717.98185352786
2007,"H-03",10110,0
2007,"K-03",21740,355.052286524949
2007,"Q-18",10130,0
2007,"J-21",10210,896.504004997076
2007,"L-21",21740,102.465196632646
2007,"R-23",10285,193.747458338045
2007,"S-25",10285,64.8854771328605
2007,"T-26",10285,0
2007,"H-16",21740,0
2007,"H-14",10285,112.824432043903
2007,"H-12",21740,1962.93033064475
2007,"E-08",10130,764.929564657372
2007,"F-06",10210,13040.4804888523
2007,"J-04",21740,21.8572738567607
2007,"E-22",10210,0
2007,"H-22",21740,36588.7516482821
2007,"P-27",21740,102614.827930574
2007,"P-27",10110,682.503304911156
2007,"L-28",10285,0
2007,"P-28",10210,0
2008,"K-13",21740,0.139232538644281
2008,"G-13",10285,60.5483311916655
2008,"F-11",21740,972.090753622439
2008,"D-09",21740,6065.01098994811
2008,"F-07",10110,47.3473310143957
2008,"J-09",10285,875.139681982948
2008,"K-07",21740,130.626072102721
2008,"I-21",10285,125.647918036378
2008,"P-22",10110,0
2008,"L-23",10210,1355.28826871289
2008,"G-21",10110,1276.17073314356
2008,"F-01",10210,0
2008,"E-01",10130,2773.71713486997
2008,"F-24",10210,0
2008,"K-27",10210,0
2008,"R-26",10285,0
2008,"F-13",10285,39.1074396163984
2008,"K-11",21740,55.1981202067863
2008,"B-06",10285,0
2008,"D-06",10210,97.4703002932903
2008,"H-07",10210,8328.08028770062
2008,"H-06",21740,118.31905520522
2008,"G-04",10210,13291.7094447197
2008,"O-18",21740,571.085405824867
2008,"G-18",21740,4576.00250997503
2008,"N-19",10110,0
2008,"J-22",21740,40637.6146885323
2008,"K-25",10285,0
2008,"N-26",10130,683.837429981181
2008,"U-28",21740,8126.78630984798
2008,"P-31",10130,497.129082445226
2008,"L-31",10110,3352.33955224476
2009,"I-13",21740,312.915246706321
2009,"H-09",10210,2388.19846278462
2009,"C-09",21740,1826.90969687812
2009,"H-07",10285,2713.53322600255
2009,"L-07",21740,0.309674222717701
2009,"L-05",21740,128.024811569115
2009,"E-03",10210,0
2009,"L-03",10110,0
2009,"G-01",10210,292.645073388639
2009,"M-02",21740,79.9889486020873
2009,"N-19",10210,2831.49041802386
2009,"K-19",10110,0
2009,"M-21",10130,0
2009,"L-24",10110,10.4263029849121
2009,"N-22",10110,0
2009,"R-25",10210,94.8321052171306
2009,"G-23",10110,1457.92417106807
2009,"H-16",10110,25.1708109444968
2009,"I-12",10210,9116.86432854182
2009,"I-08",10285,2412.53227020781
2009,"I-06",10210,4191.10537764948
2009,"H-06",10285,1076.61898247224
2009,"D-18",10110,3732.24517953731
2009,"H-25",10285,0
2009,"T-29",10285,0
2009,"P-32",21740,2212.60847730483
2009,"N-30",21740,32249.2956567672
2009,"N-29",21740,17865.9348319566
2010,"H-12",10285,1257.96375288264
2010,"G-10",10110,40.0291283459313
2010,"N-07",10210,11684.8001173101
2010,"J-06",10130,69.1500872292367
2010,"K-04",21740,162.305562878988
2010,"O-03",10210,6382.89219513783
2010,"H-02",10130,260.397905342815
2010,"F-19",10130,792.962265353451
2010,"H-20",10285,3021.54257158779
2010,"L-25",10210,0
2010,"H-15",10285,4.00601748337308
2010,"K-13",10110,0
2010,"E-12",10130,132.06750235787
2010,"E-11",10285,1712.33785416471
2010,"C-07",10110,845.261670314271
2010,"P-18",21740,78.9433583746195
2010,"C-18",10130,515.853225827684
2010,"F-25",10210,0
2010,"K-27",10285,0
2010,"J-21",10110,0
2010,"I-21",10285,1125.29583730318
2010,"H-23",21740,23955.8830727636
2010,"L-21",21740,20.9081317639501
2010,"L-22",10210,29.6852509943631
2010,"P-22",10285,358.629793094719
2010,"N-25",10285,895.530462984978
2010,"R-32",10110,5318.40070253239
2010,"S-31",21740,10580.0446736578
2011,"G-15",21740,4.51112301011323
2011,"H-15",10210,12142.4185332448
2011,"D-09",10110,2981.20201669548
2011,"K-07",10285,1077.43025087907
2011,"K-07",21740,168.295027748432
2011,"A-05",10130,2436.62286466437
2011,"D-02",10285,0
2011,"E-19",10110,4272.5119272272
2011,"F-20",10210,153.958149311923
2011,"I-20",10110,0
2011,"N-19",10110,0
2011,"P-21",10130,0
2011,"J-21",10130,9095.846067233
2011,"B-01",10130,1317.42097839269
2011,"N-28",10210,0
2011,"K-27",10110,1514.15785914092
2011,"H-18",10130,166.779718117078
2011,"H-19",10285,339.302707101675
2011,"G-19",21740,50772.394894024
2011,"Q-02",10285,101.229884697215
2011,"O-24",10285,43.3082309709104
2011,"H-24",10285,0
2011,"I-24",10110,1062.35928266604
2011,"I-24",10210,0
2011,"L-24",21740,16075.6583146452
2011,"R-23",10110,0
2011,"R-29",21740,5837.93854185848
2012,"J-20",21740,13228.9395070581
2012,"L-05",10285,3860.46203983275
2012,"N-18",10210,81.1700151846747
2012,"N-20",10130,0
2012,"F-19",21740,57549.085355095
2012,"J-21",21740,45587.2462895616
2012,"K-27",10210,0
2012,"I-14",10110,0
2012,"E-12",10210,15695.5381376566
2012,"F-10",10210,3761.61603469801
2012,"H-10",10130,235.760389088736
2012,"F-06",10110,0
2012,"D-18",10285,0
2012,"G-25",10285,0
2012,"S-31",10110,31.6536808602236
2012,"J-15",10130,0
2012,"G-13",10130,56.628410198138
2012,"I-13",10285,724.287048956327
2012,"E-10",21740,660.362287004796
2012,"K-08",10285,1417.3105992139
2012,"N-07",10130,0
2012,"I-07",21740,498.362021897181
2012,"G-03",10285,229.307262681417
2012,"N-03",10210,8229.90270457058
2012,"Q-18",10210,3726.62546315001
2012,"K-19",10285,1860.74424150128
2012,"I-20",10110,0
2012,"I-20",10130,0
2012,"P-21",10110,0
2012,"R-22",10130,0
2012,"M-21",10110,0
2012,"P-24",10130,0
2012,"H-23",10130,2713.05552764128
2012,"E-22",10285,0
2012,"F-24",10285,0
2012,"Q-31",10130,526.062676519155
2012,"O-30",10110,628.12556848141
2012,"O-30",10130,328.806567680944
2012,"N-30",10210,0
2013,"K-14",10210,42735.8417160415
2013,"H-13",10285,369.787439663122
2013,"J-08",21740,17.5720998632979
2013,"L-07",21740,1.58508685932948
2013,"Z-05",10130,1908.68834936632
2013,"B-05",10285,0
2013,"G-02",10110,0
2013,"G-03",10130,169.430619908803
2013,"K-20",10285,4616.19951981462
2013,"N-20",10110,0
2013,"G-23",10210,0
2013,"G-25",10110,3965.60839365143
2013,"S-25",10130,27.8550142351595
2013,"V-26",21740,127.858510882177
2013,"R-30",10130,149.37483783047
2013,"P-32",10285,0
2013,"P-30",10285,0
2013,"F-14",10130,100.09089661242
2013,"H-12",10110,0
2013,"G-10",10130,366.51231697172
2013,"F-10",10130,625.972586149705
2013,"J-06",10210,4516.76666172767
2013,"H-06",10210,10133.5290771047
2013,"A-06",10285,0
2013,"H-01",10110,0
2013,"J-19",10285,1554.46672196991
2013,"G-20",10285,182.435861949003
2013,"M-18",10210,14070.7389677388
2013,"J-24",10285,0
2013,"T-28",10110,0
2013,"S-27",21740,6203.23518029441
2013,"P-28",10285,229.223578741107
2014,"M-07",21740,492.822922422988
2014,"O-04",10210,1564.01615453077
2014,"D-04",10110,3260.74735475028
2014,"E-21",10285,0
2014,"U-26",10285,7.65313931774814
2014,"D-09",10285,949.763125473643
2014,"M-06",21740,12.4295719691913
2014,"K-05",10130,10.4470244098019
2014,"K-05",10285,271.763810660388
2014,"J-03",10285,6361.18501027182
2014,"J-21",10110,41.832500615804
2014,"J-21",10285,683.416156745202
2014,"G-21",10110,1385.72537448323
2014,"N-22",10110,0
2014,"R-23",10130,0
2014,"L-29",10130,205.95352805749
2014,"L-28",10110,2306.88319654192
2015,"G-13",21740,2037.29720885074
2015,"H-11",10285,836.54549544554
2015,"B-07",10110,1190.08945810911
2015,"C-06",10210,15.0996776755144
2015,"M-05",10285,69.2964676125634
2015,"B-01",21740,2132.69251688571
2015,"E-21",21740,10694.0779712322
2015,"J-21",10130,1081.29319955407
2015,"R-25",10130,0
2015,"M-27",21740,10540.0455772727
2015,"F-13",21740,35857.2318395063
2015,"E-12",10210,31248.5715454255
2015,"G-07",21740,3177.16046868067
2015,"E-07",21740,5120.97435455266
2015,"F-06",10110,273.051059499196
2015,"F-06",10130,654.018577961353
2015,"N-06",10130,0
2015,"E-04",10110,2052.50479625825
2015,"J-02",10285,8235.86748630376
2015,"N-02",10210,5556.67645771995
2015,"N-18",10110,0
2015,"K-18",21740,10847.1417189341
2015,"Q-20",10110,0
2015,"H-23",10110,4382.72302324597
2015,"N-21",10130,0
2015,"R-23",10210,12.8875074026456
2015,"M-32",10285,0
2015,"H-26",10210,0
2016,"N-06",10285,99.8784150293436
2016,"Q-02",10285,74.7397804264103
2016,"Q-18",10130,0
2016,"K-05",10285,720.536856291794
2016,"B-05",21740,584.520419396729
2016,"I-18",21740,12886.9043981773
2016,"H-20",21740,2408.00687662314
2016,"G-22",10285,30.588414129692
2016,"O-24",10285,255.511776445271
2016,"R-27",21740,9503.53938823833
2016,"R-28",10130,408.134227253647
2016,"N-27",10210,0
2016,"J-25",10210,0
2016,"F-11",10130,1555.00359405208
2016,"I-13",10130,109.159373975288
2016,"I-11",10110,19.2215706461711
2016,"J-10",10285,335.094240778769
2016,"D-09",10110,816.414818713767
2016,"H-09",21740,1293.30247123581
2016,"I-08",21740,3266.44218492296
2016,"H-06",10130,1116.32395504894
2016,"D-01",21740,0
2016,"G-01",21740,1242.5704546389
2016,"P-19",10210,5060.8045325779
2016,"O-20",21740,12264.5857854939
2016,"K-21",21740,10169.8049925794
2016,"I-23",10285,0
2016,"L-22",10210,240.960849095704
2016,"V-25",10110,0
2016,"U-27",10110,0
2016,"T-30",10210,0
2016,"S-30",10130,854.289914715511
2016,"M-30",21740,66308.6727369288
2017,"H-13",10110,0
2017,"G-13",10130,240.40967875433
2017,"F-12",10210,2188.71980991951
2017,"C-07",10210,1152.9133756521
2017,"I-04",21740,2414.21487974929
2017,"E-03",10130,1680.88330727231
2017,"A-03",21740,85.2149251206544
2017,"Q-18",10130,0
2017,"N-20",10210,5302.33898044126
2017,"R-25",10130,0
2017,"R-26",10130,12.8154654987164
2017,"H-10",10210,5101.75586502826
2017,"K-05",10130,74.3733913758492
2017,"N-02",21740,2630.23114765146
2017,"M-21",10130,3.37836144239033
2017,"J-25",10130,966.012598161788
2017,"N-22",21740,13822.6125691307
2017,"N-25",21740,13324.5588464731
2017,"O-24",10110,185.598455567941
2017,"U-27",10210,0
2017,"O-29",10285,0
2018,"I-12",10285,98.2567246216819
2018,"K-12",10130,24.6783842143332
2018,"H-10",10110,552.045838116328
2018,"J-14",10210,1733.63053429835
2018,"H-08",10130,453.286762092081
2018,"C-06",10110,4127.66007246122
2018,"I-04",10210,8217.39062929657
2018,"J-03",10110,237.96643777908
2018,"J-03",21740,3797.75585868658
2018,"G-02",10110,670.072749726387
2018,"I-23",10210,0
2018,"S-22",10285,1543.22170525998
2018,"S-28",10110,2267.6832270949
2018,"L-28",10210,0
2018,"Q-31",10130,172.472120917705
2018,"T-28",10110,1194.27065553066
2018,"T-25",10130,7.53479899824847
2018,"F-07",10110,1077.76128079577
2018,"E-09",21740,3285.69604025932
2018,"K-07",10285,1117.75948724074
2018,"M-06",10110,0
2018,"C-03",10110,1381.79711266095
2018,"N-04",10130,0
2018,"N-04",10285,733.959147861087
2018,"D-04",21740,140.465957806588
2018,"I-01",10110,2031.05465981002
2018,"G-18",10130,1141.78195195739
2018,"E-21",10110,448.16705805672
2018,"F-20",21740,789.762064557331
2018,"I-24",10210,0
2018,"M-25",21740,198.166804930439
2018,"K-26",10110,748.703795595097
2018,"M-30",10210,0
2018,"S-30",10210,0
2018,"Q-28",21740,13529.8093561278
2019,"I-13",10130,239.969983981498
2019,"I-08",10110,9.57065221914297
2019,"F-05",21740,7990.74428368038
2019,"F-03",21740,15387.3582680302
2019,"E-03",10130,3192.77477990896
2019,"C-03",10285,0
2019,"F-18",21740,3855.9565069376
2019,"G-19",10285,513.085593850265
2019,"F-19",21740,3486.4724395853
2019,"K-20",10130,1514.73617268973
2019,"O-20",21740,835.090733942566
2019,"L-24",10285,86.1892710113969
2019,"R-22",10210,430.629740111665
2019,"L-28",10285,0
2019,"M-29",10285,0
2019,"Q-31",10110,452.98933150998
2019,"Q-29",10210,0
2019,"T-26",10130,1461.25402599952
2019,"U-25",10110,0
2019,"J-16",10130,5.54211014896553
2019,"F-07",10110,577.636824106453
2019,"H-07",21740,11132.5140896744
2019,"F-02",21740,23256.2308910282
2019,"G-04",10210,11301.7198279581
2019,"Q-19",10210,2864.1856303632
2019,"O-18",10285,391.05835354668
2019,"I-26",21740,8078.19049110232
2019,"L-30",10210,0
2019,"N-31",10110,601.300420771775
2019,"S-31",10210,0
1987,"F-05",10210,15876.214911316
1987,"I-05",10285,3103.40470534415
1987,"K-21",21740,791.044944651946
1987,"O-23",10210,250.10481180319
1987,"P-01",21740,1155.34193222473
1987,"N-02",10210,5422.86024461689
1989,"N-22",21740,6830.93298382861
1989,"H-24",10130,560.932882699556
1989,"H-24",21740,3935.61628556381
1989,"J-24",10130,487.421676780629
1990,"M-28",10110,3281.0693630033
1992,"I-16",10210,3179.22736019949
1992,"I-12",10285,747.984065592386
1989,"E-21",10285,0
1989,"L-21",10210,260.567389902925
1989,"M-21",10285,480.79109811566
1989,"P-21",21740,1352.76211741775
1991,"B-02",21740,4323.25765139563
1991,"F-02",21740,27144.3923100494
1991,"K-02",10110,0
1991,"M-02",21740,1097.25069847981
1991,"N-02",10210,26776.8448220133
1988,"L-22",10285,988.738699118467
1990,"M-25",10210,0
1990,"P-27",10285,35.3505927770696
1991,"P-26",10285,0
1991,"K-25",10130,1176.72379768318
1987,"M-18",10210,3832.44152956453
1988,"L-27",21740,1049.94739201475
1988,"M-26",10130,926.742671779244
1988,"T-30",10110,0
1990,"M-32",10210,0
1989,"M-23",10110,89.7652027338894
1989,"H-23",10210,0
1991,"G-20",21740,523.240727739119
1991,"H-19",10210,1760.30700224784
1991,"R-24",10130,0
1990,"K-14",10130,0
1990,"K-14",10285,334.305276098905
1990,"E-12",21740,274.410836064153
1990,"I-12",10210,2292.17016568151
1990,"B-08",10110,1002.63308494644
1990,"I-08",10110,0
1988,"F-14",10110,0
1987,"G-20",10110,509.338670826236
1987,"K-20",10130,187.429247927999
1989,"U-28",10110,0
1988,"M-30",10285,0
1991,"E-07",10110,5.11984676599797
1992,"U-26",10130,0
1992,"S-28",10130,324.45337385212
1992,"S-29",10110,0
1987,"M-22",10130,81.655508465172
1987,"I-22",10285,989.981730994204
1987,"F-22",10110,590.872911003725
1987,"C-18",10285,0
1988,"J-06",21740,0
1989,"H-10",10110,0
1989,"E-10",10285,1438.15698654627
1989,"C-08",10285,1711.94636017155
1991,"N-07",10110,0
1991,"O-04",10130,0
1992,"H-15",10285,0
1992,"G-13",10285,4.81138154984816
1992,"H-13",21740,951.805726332517
1992,"P-31",21740,4986.22052938624
1988,"I-10",10130,473.697787629234
1990,"B-07",10110,821.046005567716
1992,"D-06",10130,5558.34367075679
1991,"B-03",10285,0
1987,"S-31",21740,10564.5400232149
1990,"I-13",10110,0
1990,"I-11",10130,921.848616929881
1990,"J-09",10285,693.705372685587
1989,"F-09",10285,1036.52081863091
1991,"H-16",10285,1.1292181945658
1988,"B-04",10210,0
1988,"K-04",10130,75.1638690391601
1988,"L-04",21740,249.550145944676
1990,"H-03",10130,314.67035092999
1990,"I-03",10285,472.904629899275
1990,"P-01",10285,490.619710235846
1990,"O-01",10110,0
1989,"E-08",10210,2356.3967136749
1989,"I-08",10210,11555.702657731
1989,"J-08",21740,3.78213561526361
1989,"Z-05",10110,620.604099244876
1991,"M-03",10285,1143.33289163464
1992,"K-09",10130,69.3516232412746
1992,"E-07",10285,399.800914099196
1992,"F-01",10210,144.521154186582
1987,"I-14",10285,0
1987,"D-10",10210,4301.89825755142
1988,"J-15",10130,6.41646141763376
1988,"N-01",21740,500.785065721425
1988,"P-01",10210,3107.96536481176
1988,"N-19",10110,0
1988,"J-19",10130,128.376506858388
1988,"F-19",21740,27348.3385244042
1988,"H-21",10210,19.8853149551693
1989,"K-05",10130,0
1989,"H-05",10130,233.334962348319
1991,"G-13",10285,34.2071150799366
1991,"K-11",10285,30.451996866953
1991,"E-11",10210,20356.163869175
1992,"N-21",10210,2041.85477054734
1992,"H-25",10285,0
1987,"H-10",10210,72243.3986278518
1987,"H-10",21740,895.082745820992
1989,"G-02",21740,18752.5671655792
1991,"I-19",10130,816.857728304813
1991,"O-19",21740,5717.33765408917
1990,"G-22",10130,1295.74263577418
1990,"G-22",21740,8141.81077490045
1990,"N-22",10110,0
1990,"P-24",10210,88.0629968331121
1988,"O-18",10285,724.185026872848
1987,"L-08",10210,27270.9743534169
1987,"H-08",21740,1521.78120679271
1988,"K-21",10285,953.689200064945
1988,"R-23",10210,109.807645755358
1988,"R-23",10110,0
1988,"L-23",21740,14508.2685804832
1989,"B-01",10110,1333.49925961107
1991,"L-04",10130,0
1988,"O-22",10130,15.4598685683821
1990,"H-21",10285,0
1990,"G-21",10285,0
1989,"G-18",10285,0
1989,"G-20",21740,32064.5384093719
1989,"L-20",10210,3093.29893127961
1990,"R-26",10110,0
1990,"T-25",21740,31.8729289746501
1989,"J-19",21740,6192.73426323774
1991,"H-22",10285,78.1594315350203
1987,"C-04",10130,1356.20892186672
1988,"J-25",10130,800.24800756346
1988,"K-27",10130,9106.97217202869
1988,"T-25",10110,0
1992,"O-02",10110,0
1992,"N-02",10210,34215.4536193822
1993,"D-03",10285,0
1993,"N-22",10110,0
1993,"L-24",10110,1075.59161627265
1992,"K-20",21740,3027.05839197778
1993,"I-26",10285,0
1993,"T-26",10210,0
1988,"H-11",10210,8368.3716275499
1990,"F-04",10110,0
1990,"M-02",10110,0
1992,"E-22",21740,3108.61744788643
1992,"J-22",10210,946.441670512671
1992,"K-22",10285,569.645945850542
1993,"J-19",21740,13411.8002935303
1993,"E-20",10110,1910.18443836946
1993,"G-21",10285,46.4018943812791
1992,"P-22",10210,255.838302251612
1992,"O-24",21740,30.1573804296127
1992,"F-23",10130,3044.19670275616
1993,"R-30",10110,0
1993,"Q-30",10110,0
1988,"D-07",10210,4217.68201158622
1988,"L-07",10285,470.997134425047
1988,"N-07",10285,148.927615851003
1990,"G-18",10285,1437.8322240238
1990,"P-20",21740,2920.24911192761
1990,"P-20",10110,0
1992,"F-25",10210,0
1993,"K-23",21740,19819.093848411
1993,"H-25",10285,0
1993,"R-25",10210,441.971087410977
1993,"T-25",21740,4.790038071307
1993,"U-25",10110,0
1993,"V-25",10210,0
1988,"B-03",21740,11419.1805010528
1988,"D-03",10285,0
1988,"F-03",10210,1868.92980031283
1992,"M-32",10110,3497.48142855424
1992,"S-30",10130,89.1623336164441
1993,"G-06",21740,11133.185945216
1993,"P-27",10210,0
1993,"I-11",10110,0
1993,"L-07",10285,302.769811263341
1993,"I-12",10110,0
1993,"G-10",10210,9098.90483557318
1993,"L-09",10130,0
1993,"F-08",10285,1293.22495373051
1993,"B-04",10285,0
1993,"B-02",21740,4471.16154874382
1993,"F-07",21740,7054.22104123918
1993,"B-07",10210,8262.42259492115
1993,"D-05",10285,0
1993,"E-05",10110,63.9555630075796
1993,"H-05",21740,1766.03561091771
1993,"K-20",10285,3407.30263627071
1994,"K-03",10110,0
1994,"G-02",10130,2843.23484488252
1994,"G-06",10110,0
1994,"G-14",10285,0
1994,"H-14",10130,611.228345683859
1994,"K-12",10285,13.7871727883272
1994,"F-21",10285,61.1394410135367
1994,"I-21",21740,26431.0012528131
1994,"Q-23",10285,388.721935381888
1994,"I-25",10130,1076.26377304982
1994,"O-20",10285,4638.37893282535
1994,"L-20",21740,4329.42913436995
1994,"J-20",10130,62.7048443729092
1994,"J-20",21740,8694.566308589
1994,"G-22",10285,375.419941942007
1995,"J-23",21740,44598.378686999
1995,"H-06",21740,326.60737072505
1995,"E-06",10130,7242.19432407899
1996,"V-26",10285,4.21948993371055
1995,"G-23",10285,28.2786979462779
1995,"G-25",10210,0
1995,"R-26",10130,0
1995,"S-27",10210,0
1995,"V-27",10210,5.42121072549678
1994,"C-07",10285,0
1994,"I-07",10110,0
1994,"K-07",10110,0
1996,"J-15",10130,42.9955886526042
1996,"I-11",10110,0
1996,"H-09",10110,0
1996,"J-07",10130,609.970389733342
1996,"E-05",10110,0
1996,"G-03",10110,120.763180624331
1994,"J-24",10210,0
1994,"G-11",10210,4811.0950327378
1995,"A-06",21740,343.353980043339
1995,"G-04",10110,0
1994,"G-09",10130,2412.71752055257
1994,"M-30",10210,0
1995,"L-23",10210,44.7978859808686
1994,"T-26",21740,17.992761882334
1995,"G-18",10210,209.470017489798
1994,"E-19",10110,3674.89030866397
1994,"T-27",10285,0
1995,"N-29",10210,0
1995,"N-30",10110,0
1995,"L-30",21740,1835.45100523428
1994,"M-27",21740,8544.40359439125
1994,"L-27",10285,0
1994,"F-25",10285,0
1995,"F-13",10285,9.25848261822069
1995,"N-24",10210,133.149315252802
1995,"R-24",10130,0
1995,"G-07",10110,0
1995,"J-07",10130,76.878725413168
1995,"L-03",10110,0
1995,"M-05",21740,313.732143878498
1995,"J-05",10110,0
1995,"L-26",10110,2670.94123340562
1995,"G-26",10210,0
1995,"L-28",21740,764.86550167174
1995,"P-28",10285,32.0084899318695
1995,"E-12",10285,309.37758297036
1995,"G-10",10130,1074.4402005716
1995,"M-31",10285,0
1995,"F-19",21740,3124.13432083407
1995,"L-21",10210,121.402434951828
1995,"N-23",10285,252.953228947968
1996,"J-20",10285,1639.91493152023
1996,"L-20",21740,1633.22612816909
1997,"M-28",10130,4495.5520091014
1998,"J-05",10110,0
1998,"I-05",10130,291.969496631474
1998,"F-03",10110,446.206961944124
1997,"Q-18",10210,14090.0706564489
1997,"Q-19",10110,0
1997,"M-20",10130,62.1342497453698
1998,"H-25",10210,19.5693006844576
1998,"F-25",10210,0
1998,"F-25",10285,0
1998,"N-19",21740,787.910957767973
1998,"O-19",10210,9080.15376364466
1998,"M-24",10285,380.049191033626
1998,"K-27",10285,0
1998,"S-28",10130,354.737113730922
1998,"V-27",21740,9930.16129473276
1996,"N-22",10285,1868.95021599372
1997,"N-03",10285,80.7103607063906
1997,"N-18",10130,0
1996,"O-21",10130,67.467229915022
1996,"F-19",10110,1194.74092208124
1997,"H-01",10285,549.770261353805
1997,"G-20",10130,0
1997,"M-04",10130,0
1997,"F-13",10110,0
1996,"A-02",21740,0
1996,"N-02",10110,0
1997,"H-23",10130,6557.23043383268
1997,"B-03",21740,5.98715993679954
1997,"H-03",10285,203.506181274596
1996,"N-01",21740,1324.65309706163
1996,"M-18",10110,0
1997,"I-01",10285,298.98933363565
1997,"C-08",21740,10795.0082470845
1997,"J-16",10285,0
1997,"M-06",10210,24001.5739641201
1996,"N-25",10110,216.386304206006
1996,"K-26",10285,0
1997,"G-01",10130,395.927516661322
1997,"C-06",10130,1055.55563842223
1997,"I-04",10110,0
1997,"I-09",10130,939.186684570983
1997,"H-09",10285,2069.86939668129
1997,"J-15",10285,0
1996,"P-31",10285,0
1996,"N-31",10210,0
1997,"R-30",10130,366.045544239536
1997,"Q-30",10210,0
1997,"A-02",10285,0
1997,"G-02",10210,2455.01071178316
1997,"L-30",10130,1928.85495247198
1996,"G-10",10285,225.208372426946
1996,"F-10",10285,2084.29807501623
1997,"L-29",10110,4708.95619134996
1997,"R-32",10210,0
1997,"P-32",10110,33.4999221650246
1997,"R-23",10110,0
1997,"J-19",10130,186.673138282891
1997,"N-25",21740,14675.7089181497
1997,"R-28",10110,0
1997,"P-21",10285,6154.1044017483
1996,"D-08",21740,61628.1719694966
1996,"G-08",10285,1122.9776271401
1996,"I-08",10285,563.08836299399
1996,"M-06",10130,0
1998,"A-02",10210,0
1999,"F-25",10285,0
1999,"H-19",10130,88.7087902606212
1999,"O-22",10130,0
1999,"N-23",10130,0.424757193921453
1999,"F-22",10210,0
2000,"T-29",10285,27.3157888756122
2000,"N-30",10130,326.413063285622
2000,"Q-29",10110,0
2000,"R-27",10110,0
2000,"H-14",10285,0
1998,"M-02",10210,2935.92142171365
1999,"G-07",10210,7617.73052160449
1998,"H-12",21740,1615.98602740006
1999,"U-27",21740,60.2160921768103
1999,"F-03",21740,2107.10247713023
1999,"F-03",10130,325.487374516052
1998,"C-09",10285,789.307403745432
1998,"G-15",21740,320.254116097009
1999,"N-29",10130,3741.91320373529
1999,"S-26",10210,88.3695899032441
1999,"Q-28",10130,393.266051964815
1999,"H-09",10285,1690.34415569107
1998,"O-26",10210,285.385536401574
1998,"N-26",10110,678.557538238546
1998,"M-25",21740,7921.20496670714
1998,"M-22",10210,4509.37156418173
1998,"Q-27",10110,31.5320268826295
1998,"E-09",10210,12983.3300894829
1999,"M-30",21740,10920.4314032431
1999,"M-26",10130,440.643352016847
1999,"S-22",10130,0
1998,"P-30",10285,0
1998,"T-29",10110,50.7911409511483
1999,"L-24",10210,498.593370236964
1999,"F-10",10210,3019.42143318726
1999,"J-18",10130,274.141655169664
1999,"J-20",21740,13571.4173533297
1999,"K-20",10130,422.186096552158
1999,"L-20",10285,508.554465475139
1999,"A-06",10285,0
1999,"N-21",10210,56.6719196324955
1999,"N-21",10130,0
1998,"K-24",10285,3381.56573721617
1999,"J-06",10110,0
1999,"H-14",21740,4648.54784620411
2000,"L-23",10110,28.0888524976676
2000,"G-23",10210,0
2000,"J-24",10210,0
2000,"L-27",10210,0
2000,"J-26",10110,373.00594505893
2001,"L-05",21740,748.718310158062
2001,"O-04",10110,0
2001,"O-03",10285,140.531668054687
2001,"L-28",21740,20637.141286115
2001,"O-29",10285,0
2001,"S-23",10110,0
2002,"S-29",21740,7543.22436838577
2002,"C-03",10130,1543.21889698707
2002,"G-03",10110,128.370732223669
2002,"F-19",10130,9491.91339221597
2003,"P-01",21740,518.950102970871
2003,"Q-02",10110,0
2003,"I-01",10110,474.700390153298
2003,"E-01",10130,1881.5045844574
2002,"E-22",10110,711.949342498052
2002,"Q-21",10110,0
2002,"H-23",21740,14157.7856850588
2003,"M-23",10130,793.439006184974
2002,"G-01",10210,710.844232394293
2002,"I-09",10130,144.015007485975
2000,"G-15",10210,19400.9421703824
2000,"H-11",21740,2238.61934484922
2001,"D-01",10110,1295.60693699804
2001,"G-01",10285,158.079794494486
2001,"N-01",21740,1305.96183493357
2000,"C-05",10210,0
2000,"I-09",10130,534.642688616424
2000,"K-09",21740,878.377869210713
2001,"G-19",10110,926.554644669906
2001,"E-22",10130,396.043815107575
2001,"H-16",21740,27387.2643117693
2000,"M-06",10130,0
2000,"J-04",10285,1551.91018319815
2000,"I-04",21740,5181.50076871856
2000,"I-04",10130,0
2000,"E-02",10210,0
2001,"Q-18",10285,1902.390826382
2000,"K-18",21740,4452.50660989101
2001,"K-13",10210,14283.0108748909
2001,"J-09",21740,337.808872688019
2001,"J-07",10285,930.209365844293
2000,"J-02",10130,29.8950409408888
2001,"G-20",10130,0
2000,"M-01",10110,0
2000,"I-19",21740,809.428852589047
2000,"J-19",10285,232.191070017163
2000,"N-19",10110,0
2001,"D-07",10210,607.38897089866
2001,"G-12",10130,556.16783326603
2000,"P-22",10210,911.464322290409
2001,"K-10",10210,12622.3663902088
2000,"N-24",10210,55.303932940219
2000,"R-25",21740,2727.87293484787
2000,"V-28",10130,17.9333956554699
2001,"K-21",10285,1152.96833318591
2001,"I-19",21740,9347.83188614568
2001,"Q-30",10285,0
2001,"G-06",10110,1.58477059836062
2001,"J-06",10285,1284.31200341267
2001,"K-06",21740,281.922045000918
